Entity,Code,Year,Health expenditure (2010 int-$) (2010 int-$),Life expectancy at birth (years),Total population (Gapminder)
Argentina,ARG,1949,,,16737000
Argentina,ARG,1950,,,17150335
Argentina,ARG,1951,,,17506378
Argentina,ARG,1952,,,17865382
Argentina,ARG,1953,,,18223955
Argentina,ARG,1954,,,18579614
Argentina,ARG,1955,,,18930778
Argentina,ARG,1956,,,19276813
Argentina,ARG,1957,,,19617988
Argentina,ARG,1958,,,19955368
Argentina,ARG,1959,,,20290620
Argentina,ARG,1960,,65.21553659,20625451
Argentina,ARG,1961,,65.3385122,20961000
Argentina,ARG,1962,,65.43260976,21297317
Argentina,ARG,1963,,65.50939024,21633126
Argentina,ARG,1964,,65.58241463,21966478
Argentina,ARG,1965,,65.66868293,22296628
Argentina,ARG,1966,,65.7822439,22622012
Argentina,ARG,1967,,65.93002439,22944941
Argentina,ARG,1968,,66.1134878,23273148
Argentina,ARG,1969,,66.33509756,23616971
Argentina,ARG,1970,,66.59082927,23983358
Argentina,ARG,1971,,66.87312195,24376109
Argentina,ARG,1972,,67.16795122,24791983
Argentina,ARG,1973,,67.46531707,25222223
Argentina,ARG,1974,,67.75865854,25654154
Argentina,ARG,1975,,68.04795122,26078731
Argentina,ARG,1976,,68.33670732,26492716
Argentina,ARG,1977,,68.62943902,26899177
Argentina,ARG,1978,,68.92663415,27303001
Argentina,ARG,1979,,69.22431707,27711808
Argentina,ARG,1980,,69.5144878,28131040
Argentina,ARG,1981,,69.78665854,28561561
Argentina,ARG,1982,,70.03531707,29001060
Argentina,ARG,1983,,70.257,29447973
Argentina,ARG,1984,,70.45419512,29899743
Argentina,ARG,1985,,70.63139024,30354240
Argentina,ARG,1986,,70.79907317,30810984
Argentina,ARG,1987,,70.9677561,31269799
Argentina,ARG,1988,,71.14590244,31729130
Argentina,ARG,1989,,71.33753659,32187173
Argentina,ARG,1990,,71.54365854,32642442
Argentina,ARG,1991,,71.76329268,33093579
Argentina,ARG,1992,,71.98895122,33540023
Argentina,ARG,1993,,72.21565854,33982035
Argentina,ARG,1994,,72.44139024,34420352
Argentina,ARG,1995,,72.66460976,34855160
Argentina,ARG,1996,,72.88531707,35287113
Argentina,ARG,1997,,73.10397561,35714929
Argentina,ARG,1998,,73.32007317,36134642
Argentina,ARG,1999,,73.53412195,36541029
Argentina,ARG,2000,,73.74565854,36930709
Argentina,ARG,2001,,73.95368293,37302116
Argentina,ARG,2002,,74.15878049,37657340
Argentina,ARG,2003,,74.35995122,38001251
Argentina,ARG,2004,,74.55773171,38340778
Argentina,ARG,2005,,74.75165854,38681174
Argentina,ARG,2006,,74.94121951,39023850
Argentina,ARG,2007,,75.12690244,39368066
Argentina,ARG,2008,,75.30819512,39714298
Argentina,ARG,2009,,75.48709756,40062470
Argentina,ARG,2010,,75.66356098,40412376
Argentina,ARG,2011,,75.83860976,40764561
Argentina,ARG,2012,,76.01268293,41118986
Argentina,ARG,2013,,76.18729268,41473982
Armenia,ARM,1800,,,413326
Armenia,ARM,1820,,,413326
Armenia,ARM,1950,,,1353506
Armenia,ARM,1951,,,1382982
Armenia,ARM,1952,,,1419913
Armenia,ARM,1953,,,1463017
Armenia,ARM,1954,,,1511188
Armenia,ARM,1955,,,1563508
Armenia,ARM,1956,,,1619242
Armenia,ARM,1957,,,1677837
Armenia,ARM,1958,,,1738902
Armenia,ARM,1959,,,1802171
Armenia,ARM,1960,,65.86346341,1867396
Armenia,ARM,1961,,66.28439024,1934239
Armenia,ARM,1962,,66.70985366,2002170
Armenia,ARM,1963,,67.13785366,2070427
Armenia,ARM,1964,,67.56541463,2138133
Armenia,ARM,1965,,67.99153659,2204650
Armenia,ARM,1966,,68.41473171,2269475
Armenia,ARM,1967,,68.8304878,2332624
Armenia,ARM,1968,,69.22926829,2394635
Armenia,ARM,1969,,69.60004878,2456370
Armenia,ARM,1970,,69.92426829,2518408
Armenia,ARM,1971,,70.18287805,2580894
Armenia,ARM,1972,,70.36734146,2643464
Armenia,ARM,1973,,70.47965854,2705584
Armenia,ARM,1974,,70.52634146,2766495
Armenia,ARM,1975,,70.53192683,2825650
Armenia,ARM,1976,,70.52941463,2882831
Armenia,ARM,1977,,70.54290244,2938181
Armenia,ARM,1978,,70.58297561,2991954
Armenia,ARM,1979,,70.64126829,3044564
Armenia,ARM,1980,,70.68453659,3096298
Armenia,ARM,1981,,70.66160976,3145885
Armenia,ARM,1982,,70.5355122,3192877
Armenia,ARM,1983,,70.29014634,3239212
Armenia,ARM,1984,,69.93568293,3287588
Armenia,ARM,1985,,69.5,3339147
Armenia,ARM,1986,,69.02429268,3396511
Armenia,ARM,1987,,68.56756098,3457054
Armenia,ARM,1988,,68.18209756,3510439
Armenia,ARM,1989,,67.8995122,3542720
Armenia,ARM,1990,,67.74780488,3544695
Armenia,ARM,1991,,67.73829268,3512051
Armenia,ARM,1992,,67.85334146,3449940
Armenia,ARM,1993,,68.06956098,3370373
Armenia,ARM,1994,,68.37665854,3290540
Armenia,ARM,1995,,68.76356098,3223173
Armenia,ARM,1996,,69.21685366,3172185
Armenia,ARM,1997,,69.71641463,3134836
Armenia,ARM,1998,,70.24021951,3109101
Armenia,ARM,1999,,70.76709756,3090624
Armenia,ARM,2000,,71.27653659,3076098
Armenia,ARM,2001,,71.75565854,3065810
Armenia,ARM,2002,,72.2022439,3061067
Armenia,ARM,2003,,72.61097561,3060554
Armenia,ARM,2004,,72.97492683,3062612
Armenia,ARM,2005,,73.28856098,3065954
Armenia,ARM,2006,,73.54982927,3069844
Armenia,ARM,2007,,73.76463415,3074181
Armenia,ARM,2008,,73.94387805,3079087
Armenia,ARM,2009,,74.09304878,3084979
Armenia,ARM,2010,,74.21965854,3092072
Armenia,ARM,2011,,74.33219512,3100236
Armenia,ARM,2012,,74.43721951,3108972
Armenia,ARM,2013,,74.5407561,3117722
Aruba,ABW,1800,,,19286
Aruba,ABW,1820,,,19286
Aruba,ABW,1950,,,38066
Aruba,ABW,1951,,,38263
Aruba,ABW,1952,,,38966
Aruba,ABW,1953,,,40151
Aruba,ABW,1954,,,41765
Aruba,ABW,1955,,,43729
Aruba,ABW,1956,,,45935
Aruba,ABW,1957,,,48244
Aruba,ABW,1958,,,50500
Aruba,ABW,1959,,,52536
Aruba,ABW,1960,,65.56936585,54209
Aruba,ABW,1961,,65.98802439,55436
Aruba,ABW,1962,,66.36553659,56227
Aruba,ABW,1963,,66.71397561,56698
Aruba,ABW,1964,,67.04429268,57031
Aruba,ABW,1965,,67.3697561,57362
Aruba,ABW,1966,,67.699,57714
Aruba,ABW,1967,,68.03468293,58052
Aruba,ABW,1968,,68.37714634,58388
Aruba,ABW,1969,,68.72841463,58725
Aruba,ABW,1970,,69.08614634,59066
Aruba,ABW,1971,,69.44609756,59439
Aruba,ABW,1972,,69.79865854,59849
Aruba,ABW,1973,,70.13965854,60238
Aruba,ABW,1974,,70.46529268,60524
Aruba,ABW,1975,,70.77780488,60654
Aruba,ABW,1976,,71.08082927,60589
Aruba,ABW,1977,,71.37770732,60366
Aruba,ABW,1978,,71.66978049,60108
Aruba,ABW,1979,,71.95285366,59980
Aruba,ABW,1980,,72.22014634,60099
Aruba,ABW,1981,,72.46234146,60570
Aruba,ABW,1982,,72.67319512,61347
Aruba,ABW,1983,,72.84902439,62208
Aruba,ABW,1984,,72.9897561,62833
Aruba,ABW,1985,,73.09797561,63030
Aruba,ABW,1986,,73.17936585,62645
Aruba,ABW,1987,,73.24270732,61830
Aruba,ABW,1988,,73.2962439,61069
Aruba,ABW,1989,,73.3444878,61026
Aruba,ABW,1990,,73.38997561,62147
Aruba,ABW,1991,,73.43312195,64642
Aruba,ABW,1992,,73.4717561,68286
Aruba,ABW,1993,,73.50531707,72573
Aruba,ABW,1994,,73.5357561,76762
Aruba,ABW,1995,,73.56360976,80323
Aruba,ABW,1996,,73.58943902,83069
Aruba,ABW,1997,,73.61480488,85161
Aruba,ABW,1998,,73.64229268,86827
Aruba,ABW,1999,,73.67539024,88442
Aruba,ABW,2000,,73.72060976,90271
Aruba,ABW,2001,,73.78290244,92363
Aruba,ABW,2002,,73.8652439,94596
Aruba,ABW,2003,,73.96856098,96875
Aruba,ABW,2004,,74.09085366,99046
Aruba,ABW,2005,,74.22807317,100996
Aruba,ABW,2006,,74.37570732,102711
Aruba,ABW,2007,,74.5262439,104225
Aruba,ABW,2008,,74.67421951,105526
Aruba,ABW,2009,,74.81614634,106612
Aruba,ABW,2010,,74.95202439,107488
Aruba,ABW,2011,,75.08039024,108141
Aruba,ABW,2012,,75.2067561,108587
Aruba,ABW,2013,,75.33217073,108883
Australia,AUS,1700,,,450000
Australia,AUS,1800,,,351014
Australia,AUS,1820,,,334000
Australia,AUS,1821,,,331000
Australia,AUS,1822,,,329000
Australia,AUS,1823,,,329000
Australia,AUS,1824,,,332000
Australia,AUS,1825,,,333000
Australia,AUS,1826,,,330000
Australia,AUS,1827,,,328000
Australia,AUS,1828,,,326000
Australia,AUS,1829,,,326000
Australia,AUS,1830,,,330000
Australia,AUS,1831,,,333000
Australia,AUS,1832,,,338000
Australia,AUS,1833,,,349000
Australia,AUS,1834,,,354000
Australia,AUS,1835,,,358000
Australia,AUS,1836,,,367000
Australia,AUS,1837,,,373000
Australia,AUS,1838,,,388000
Australia,AUS,1839,,,403000
Australia,AUS,1840,,,420000
Australia,AUS,1841,,,448000
Australia,AUS,1842,,,465000
Australia,AUS,1843,,,472000
Australia,AUS,1844,,,482000
Australia,AUS,1845,,,494000
Australia,AUS,1846,,,505000
Australia,AUS,1847,,,518000
Australia,AUS,1848,,,538000
Australia,AUS,1849,,,576000
Australia,AUS,1850,,,605000
Australia,AUS,1851,,,636000
Australia,AUS,1852,,,710000
Australia,AUS,1853,,,795000
Australia,AUS,1854,,,887000
Australia,AUS,1855,,,983000
Australia,AUS,1856,,,1065000
Australia,AUS,1857,,,1156000
Australia,AUS,1858,,,1235000
Australia,AUS,1859,,,1279000
Australia,AUS,1860,,,1326000
Australia,AUS,1861,,,1346000
Australia,AUS,1862,,,1382000
Australia,AUS,1863,,,1432000
Australia,AUS,1864,,,1495000
Australia,AUS,1865,,,1558000
Australia,AUS,1866,,,1609000
Australia,AUS,1867,,,1647000
Australia,AUS,1868,,,1700000
Australia,AUS,1869,,,1750000
Australia,AUS,1870,,,1775000
Australia,AUS,1871,,,1675000
Australia,AUS,1872,,,1722000
Australia,AUS,1873,,,1769000
Australia,AUS,1874,,,1822000
Australia,AUS,1875,,,1874000
Australia,AUS,1876,,,1929000
Australia,AUS,1877,,,1995000
Australia,AUS,1878,,,2062000
Australia,AUS,1879,,,2127000
Australia,AUS,1880,,,2197000
Australia,AUS,1881,,,2269000
Australia,AUS,1882,,,2348000
Australia,AUS,1883,,,2447000
Australia,AUS,1884,,,2556000
Australia,AUS,1885,,,2650000
Australia,AUS,1886,,,2741000
Australia,AUS,1887,,,2835000
Australia,AUS,1888,,,2932000
Australia,AUS,1889,,,3022000
Australia,AUS,1890,,,3107000
Australia,AUS,1891,,,3196000
Australia,AUS,1892,,,3274000
Australia,AUS,1893,,,3334000
Australia,AUS,1894,,,3395000
Australia,AUS,1895,,,3460000
Australia,AUS,1896,,,3523000
Australia,AUS,1897,,,3586000
Australia,AUS,1898,,,3642000
Australia,AUS,1899,,,3691000
Australia,AUS,1900,,,3741000
Australia,AUS,1901,,,3795000
Australia,AUS,1902,,,3850000
Australia,AUS,1903,,,3896000
Australia,AUS,1904,,,3946000
Australia,AUS,1905,,,4004000
Australia,AUS,1906,,,4062000
Australia,AUS,1907,,,4127000
Australia,AUS,1908,,,4197000
Australia,AUS,1909,,,4278000
Australia,AUS,1910,,,4375000
Australia,AUS,1911,,,4500000
Australia,AUS,1912,,,4661000
Australia,AUS,1913,,,4821000
Australia,AUS,1914,,,4933000
Australia,AUS,1915,,,4971000
Australia,AUS,1916,,,4955000
Australia,AUS,1917,,,4950000
Australia,AUS,1918,,,5032000
Australia,AUS,1919,,,5193000
Australia,AUS,1920,,,5358000
Australia,AUS,1921,,,5461000
Australia,AUS,1922,,,5574000
Australia,AUS,1923,,,5697000
Australia,AUS,1924,,,5819000
Australia,AUS,1925,,,5943000
Australia,AUS,1926,,,6064000
Australia,AUS,1927,,,6188000
Australia,AUS,1928,,,6304000
Australia,AUS,1929,,,6396000
Australia,AUS,1930,,,6469000
Australia,AUS,1931,,,6527000
Australia,AUS,1932,,,6579000
Australia,AUS,1933,,,6631000
Australia,AUS,1934,,,6682000
Australia,AUS,1935,,,6732000
Australia,AUS,1936,,,6783000
Australia,AUS,1937,,,6841000
Australia,AUS,1938,,,6904000
Australia,AUS,1939,,,6971000
Australia,AUS,1940,,,7042000
Australia,AUS,1941,,,7111000
Australia,AUS,1942,,,7173000
Australia,AUS,1943,,,7236000
Australia,AUS,1944,,,7309000
Australia,AUS,1945,,,7389000
Australia,AUS,1946,,,7474000
Australia,AUS,1947,,,7578000
Australia,AUS,1948,,,7715000
Australia,AUS,1949,,,7919000
Australia,AUS,1950,,,8177344
Australia,AUS,1951,,,8398540
Australia,AUS,1952,,,8604679
Australia,AUS,1953,,,8804552
Australia,AUS,1954,,,9004634
Australia,AUS,1955,,,9209085
Australia,AUS,1956,,,9419635
Australia,AUS,1957,,,9635700
Australia,AUS,1958,,,9854726
Australia,AUS,1959,,,10072762
Australia,AUS,1960,,70.81707317,10286184
Australia,AUS,1961,,70.97317073,10493531
Australia,AUS,1962,,70.94243902,10697112
Australia,AUS,1963,,70.91170732,10903699
Australia,AUS,1964,,70.88097561,11122567
Australia,AUS,1965,,70.8502439,11359763
Australia,AUS,1966,,70.8195122,11617580
Australia,AUS,1967,,70.86926829,11892163
Australia,AUS,1968,,70.91902439,12175746
Australia,AUS,1969,,70.96878049,12457299
Australia,AUS,1970,..,71.01853659,12728362
Australia,AUS,1971,982.3137,71.06829268,12987847
Australia,AUS,1972,989.9003,71.45756098,13236895
Australia,AUS,1973,1007.0003,71.84682927,13472175
Australia,AUS,1974,1138.423,72.23609756,13690285
Australia,AUS,1975,1299.7468,72.62536585,13889696
Australia,AUS,1976,1337.0718,73.01463415,14067994
Australia,AUS,1977,1403.1552,73.34439024,14227905
Australia,AUS,1978,1410.1761,73.67414634,14379565
Australia,AUS,1979,1410.7119,74.00390244,14536839
Australia,AUS,1980,1440.4453,74.33365854,14709918
Australia,AUS,1981,1467.8877,74.66341463,14901610
Australia,AUS,1982,1475.0446,74.90487805,15109659
Australia,AUS,1983,1508.2358,75.14634146,15332790
Australia,AUS,1984,1561.121,75.38780488,15567927
Australia,AUS,1985,1617.1644,75.62926829,15812088
Australia,AUS,1986,1688.0412,75.87073171,16066496
Australia,AUS,1987,1712.2838,76.15170732,16330369
Australia,AUS,1988,1736.7152,76.43268293,16596096
Australia,AUS,1989,1783.3481,76.71365854,16853690
Australia,AUS,1990,1853.1596,76.99463415,17096153
Australia,AUS,1991,1920.2033,77.27560976,17320633
Australia,AUS,1992,1994.4415,77.37804878,17529469
Australia,AUS,1993,2060.3732,77.87804878,17727413
Australia,AUS,1994,2129.3472,77.87804878,17921818
Australia,AUS,1995,2202.176,77.82926829,18118416
Australia,AUS,1996,2307.517,78.07804878,18319637
Australia,AUS,1997,2392.0429,78.4804878,18525153
Australia,AUS,1998,2543.6197,78.63170732,18734878
Australia,AUS,1999,2646.7086,78.93170732,18947894
Australia,AUS,2000,2767.6725,79.23414634,19164351
Australia,AUS,2001,2872.3738,79.63414634,19382188
Australia,AUS,2002,2999.5093,79.93658537,19604051
Australia,AUS,2003,3090.6573,80.23902439,19840120
Australia,AUS,2004,3240.3186,80.4902439,20103822
Australia,AUS,2005,3242.9106,80.84146341,20403520
Australia,AUS,2006,3323.2565,81.04146341,20744295
Australia,AUS,2007,3415.193,81.29268293,21119988
Australia,AUS,2008,3494.4375,81.39512195,21513817
Australia,AUS,2009,3629.7041,81.54390244,21902300
Australia,AUS,2010,3607.3407,81.69512195,22268384
Australia,AUS,2011,3738.1767,81.89512195,22605732
Australia,AUS,2012,3831.3635,82.04634146,22918688
Australia,AUS,2013,3901.7343,82.19756098,23213944
Australia,AUS,2014,4009.8881,,
Australia,AUS,2015,4164.2213,,
Austria,AUT,1700,,,2500000
Austria,AUT,1800,,,3205587
Austria,AUT,1820,,,3369000
Austria,AUT,1821,,,3386000
Austria,AUT,1822,,,3402000
Austria,AUT,1823,,,3419000
Austria,AUT,1824,,,3436000
Austria,AUT,1825,,,3452000
Austria,AUT,1826,,,3469000
Austria,AUT,1827,,,3486000
Austria,AUT,1828,,,3504000
Austria,AUT,1829,,,3521000
Austria,AUT,1830,,,3538000
Austria,AUT,1831,,,3555000
Austria,AUT,1832,,,3573000
Austria,AUT,1833,,,3590000
Austria,AUT,1834,,,3608000
Austria,AUT,1835,,,3626000
Austria,AUT,1836,,,3614000
Austria,AUT,1837,,,3662000
Austria,AUT,1838,,,3680000
Austria,AUT,1839,,,3698000
Austria,AUT,1840,,,3716000
Austria,AUT,1841,,,3739000
Austria,AUT,1842,,,3762000
Austria,AUT,1843,,,3785000
Austria,AUT,1844,,,3808000
Austria,AUT,1845,,,3831000
Austria,AUT,1846,,,3855000
Austria,AUT,1847,,,3878000
Austria,AUT,1848,,,3902000
Austria,AUT,1849,,,3926000
Austria,AUT,1850,,,3950000
Austria,AUT,1851,,,3978000
Austria,AUT,1852,,,4006000
Austria,AUT,1853,,,4035000
Austria,AUT,1854,,,4063000
Austria,AUT,1855,,,4092000
Austria,AUT,1856,,,4120000
Austria,AUT,1857,,,4150000
Austria,AUT,1858,,,4178000
Austria,AUT,1859,,,4206000
Austria,AUT,1860,,,4235000
Austria,AUT,1861,,,4263000
Austria,AUT,1862,,,4292000
Austria,AUT,1863,,,4321000
Austria,AUT,1864,,,4350000
Austria,AUT,1865,,,4380000
Austria,AUT,1866,,,4409000
Austria,AUT,1867,,,4439000
Austria,AUT,1868,,,4469000
Austria,AUT,1869,,,4499000
Austria,AUT,1870,,,4520000
Austria,AUT,1871,,,4562000
Austria,AUT,1872,,,4604000
Austria,AUT,1873,,,4646000
Austria,AUT,1874,,,4688000
Austria,AUT,1875,,,4730000
Austria,AUT,1876,,,4772000
Austria,AUT,1877,,,4815000
Austria,AUT,1878,,,4857000
Austria,AUT,1879,,,4899000
Austria,AUT,1880,,,4941000
Austria,AUT,1881,,,4985000
Austria,AUT,1882,,,5030000
Austria,AUT,1883,,,5075000
Austria,AUT,1884,,,5121000
Austria,AUT,1885,,,5166000
Austria,AUT,1886,,,5212000
Austria,AUT,1887,,,5257000
Austria,AUT,1888,,,5303000
Austria,AUT,1889,,,5348000
Austria,AUT,1890,,,5394000
Austria,AUT,1891,,,5446000
Austria,AUT,1892,,,5504000
Austria,AUT,1893,,,5563000
Austria,AUT,1894,,,5622000
Austria,AUT,1895,,,5680000
Austria,AUT,1896,,,5739000
Austria,AUT,1897,,,5798000
Austria,AUT,1898,,,5856000
Austria,AUT,1899,,,5915000
Austria,AUT,1900,,,5973000
Austria,AUT,1901,,,6035000
Austria,AUT,1902,,,6099000
Austria,AUT,1903,,,6164000
Austria,AUT,1904,,,6228000
Austria,AUT,1905,,,6292000
Austria,AUT,1906,,,6357000
Austria,AUT,1907,,,6421000
Austria,AUT,1908,,,6485000
Austria,AUT,1909,,,6550000
Austria,AUT,1910,,,6614000
Austria,AUT,1911,,,6669000
Austria,AUT,1912,,,6724000
Austria,AUT,1913,,,6767000
Austria,AUT,1914,,,6806000
Austria,AUT,1915,,,6843000
Austria,AUT,1916,,,6825000
Austria,AUT,1917,,,6785000
Austria,AUT,1918,,,6727000
Austria,AUT,1919,,,6420000
Austria,AUT,1920,,,6455000
Austria,AUT,1921,,,6504000
Austria,AUT,1922,,,6528000
Austria,AUT,1923,,,6543000
Austria,AUT,1924,,,6562000
Austria,AUT,1925,,,6582000
Austria,AUT,1926,,,6603000
Austria,AUT,1927,,,6623000
Austria,AUT,1928,,,6643000
Austria,AUT,1929,,,6664000
Austria,AUT,1930,,,6684000
Austria,AUT,1931,,,6705000
Austria,AUT,1932,,,6725000
Austria,AUT,1933,,,6746000
Austria,AUT,1934,,,6760000
Austria,AUT,1935,,,6761000
Austria,AUT,1936,,,6758000
Austria,AUT,1937,,,6755000
Austria,AUT,1938,,,6753000
Austria,AUT,1939,,,6653000
Austria,AUT,1940,,,6705000
Austria,AUT,1941,,,6745000
Austria,AUT,1942,,,6783000
Austria,AUT,1943,,,6808000
Austria,AUT,1944,,,6834000
Austria,AUT,1945,,,6799000
Austria,AUT,1946,,,7000000
Austria,AUT,1947,,,6971000
Austria,AUT,1948,,,6956000
Austria,AUT,1949,,,6943000
Austria,AUT,1950,,,6936445
Austria,AUT,1951,,,6930746
Austria,AUT,1952,,,6929474
Austria,AUT,1953,,,6931618
Austria,AUT,1954,,,6936580
Austria,AUT,1955,,,6944174
Austria,AUT,1956,,,6954658
Austria,AUT,1957,,,6968701
Austria,AUT,1958,,,6987299
Austria,AUT,1959,,,7011632
Austria,AUT,1960,,68.58560976,7042634
Austria,AUT,1961,,69.57731707,7080528
Austria,AUT,1962,,69.3095122,7124432
Austria,AUT,1963,,69.44365854,7172179
Austria,AUT,1964,,69.92195122,7220812
Austria,AUT,1965,,69.72219512,7268015
Austria,AUT,1966,,70.04585366,7312775
Austria,AUT,1967,,69.91780488,7355039
Austria,AUT,1968,,70.05756098,7394601
Austria,AUT,1969,,69.83317073,7431574
Austria,AUT,1970,849.863,69.91463415,7465908
Austria,AUT,1971,876.7198,70.11463415,7497731
Austria,AUT,1972,924.9049,70.46341463,7526469
Austria,AUT,1973,983.3833,71.01463415,7550638
Austria,AUT,1974,1068.3942,71.01219512,7568347
Austria,AUT,1975,1365.5542,71.11463415,7578498
Austria,AUT,1976,1481.9085,71.56585366,7580564
Austria,AUT,1977,1543.0276,71.91463415,7575669
Austria,AUT,1978,1602.6562,72.01219512,7566450
Austria,AUT,1979,1685.3273,72.31219512,7556551
Austria,AUT,1980,1738.9518,72.46341463,7548798
Austria,AUT,1981,1485.8219,72.81219512,7544359
Austria,AUT,1982,1508.3548,72.96097561,7543194
Austria,AUT,1983,1512.4136,73.01219512,7545472
Austria,AUT,1984,1525.3671,73.61219512,7550960
Austria,AUT,1985,1597.0039,73.81463415,7559621
Austria,AUT,1986,1661.8794,74.31707317,7570906
Austria,AUT,1987,1763.1259,74.76829268,7585345
Austria,AUT,1988,1816.3715,75.21707317,7605095
Austria,AUT,1989,1920.5468,75.26585366,7632984
Austria,AUT,1990,2347.0307,75.56829268,7670513
Austria,AUT,1991,2423.6339,75.61707317,7719577
Austria,AUT,1992,2540.0944,75.81707317,7778255
Austria,AUT,1993,2696.6659,76.06829268,7839625
Austria,AUT,1994,2875.3106,76.4195122,7894229
Austria,AUT,1995,2925.7651,76.66829268,7935624
Austria,AUT,1996,2978.1928,76.87073171,7960464
Austria,AUT,1997,3074.4388,77.3195122,7971553
Austria,AUT,1998,3240.746,77.67073171,7976117
Austria,AUT,1999,3404.3271,77.87560976,7984694
Austria,AUT,2000,3472.7366,78.12682927,8004712
Austria,AUT,2001,3531.3159,78.57560976,8038480
Austria,AUT,2002,3620.3297,78.67804878,8083059
Austria,AUT,2003,3695.6138,78.63170732,8134235
Austria,AUT,2004,3797.4718,79.1804878,8185553
Austria,AUT,2005,3826.3191,79.33170732,8232196
Austria,AUT,2006,3893.9178,79.8804878,8273208
Austria,AUT,2007,4020.3699,80.1804878,8309783
Austria,AUT,2008,4136.9982,80.43170732,8341806
Austria,AUT,2009,4178.429,80.33170732,8369639
Austria,AUT,2010,4236.3164,80.5804878,8393644
Austria,AUT,2011,4253.5175,80.98292683,8413429
Austria,AUT,2012,4362.1556,80.93658537,8428915
Austria,AUT,2013,4352.5783,80.8902439,8441263
Austria,AUT,2014,4390.1259,,
Austria,AUT,2015,4451.1826,,
Azerbaijan,AZE,1800,,,879960
Azerbaijan,AZE,1820,,,879960
Azerbaijan,AZE,1950,,,2895997
Azerbaijan,AZE,1951,,,2964962
Azerbaijan,AZE,1952,,,3044695
Azerbaijan,AZE,1953,,,3132625
Azerbaijan,AZE,1954,,,3226823
Azerbaijan,AZE,1955,,,3326002
Azerbaijan,AZE,1956,,,3429548
Azerbaijan,AZE,1957,,,3537490
Azerbaijan,AZE,1958,,,3650388
Azerbaijan,AZE,1959,,,3769151
Azerbaijan,AZE,1960,,60.8362439,3894494
Azerbaijan,AZE,1961,,61.23917073,4026358
Azerbaijan,AZE,1962,,61.64458537,4163396
Azerbaijan,AZE,1963,,62.052,4302765
Azerbaijan,AZE,1964,,62.45741463,4440733
Azerbaijan,AZE,1965,,62.86182927,4574500
Azerbaijan,AZE,1966,,63.26726829,4702919
Azerbaijan,AZE,1967,,63.66873171,4826262
Azerbaijan,AZE,1968,,64.05670732,4944932
Azerbaijan,AZE,1969,,64.41868293,5059921
Azerbaijan,AZE,1970,,64.73460976,5172002
Azerbaijan,AZE,1971,,64.98143902,5281238
Azerbaijan,AZE,1972,,65.14812195,5387375
Azerbaijan,AZE,1973,,65.23417073,5490572
Azerbaijan,AZE,1974,,65.24358537,5591016
Azerbaijan,AZE,1975,,65.18743902,5688997
Azerbaijan,AZE,1976,,65.08229268,5784587
Azerbaijan,AZE,1977,,64.95321951,5878259
Azerbaijan,AZE,1978,,64.8287561,5971198
Azerbaijan,AZE,1979,,64.72795122,6064905
Azerbaijan,AZE,1980,,64.68131707,6160502
Azerbaijan,AZE,1981,,64.71643902,6258490
Azerbaijan,AZE,1982,,64.83073171,6358780
Azerbaijan,AZE,1983,,65.00809756,6461139
Azerbaijan,AZE,1984,,65.22590244,6565062
Azerbaijan,AZE,1985,,65.42778049,6670151
Azerbaijan,AZE,1986,,65.54134146,6775858
Azerbaijan,AZE,1987,,65.52592683,6882160
Azerbaijan,AZE,1988,,65.36914634,6989708
Azerbaijan,AZE,1989,,65.08926829,7099449
Azerbaijan,AZE,1990,,64.74636585,7211692
Azerbaijan,AZE,1991,,64.42414634,7327570
Azerbaijan,AZE,1992,,64.2072439,7445925
